購買依頼,明細,購買ｸﾞﾙｰﾌﾟ,購買依頼者,品目コード,テキスト (短),追跡番号,品目ｸﾞﾙｰﾌﾟ,購買依頼数量,単位,依頼価格,通貨,標準原価,納入期日,固定仕入先,固定仕入先名称,希望仕入先,希望仕入先名称,勘定コード,原価センタ,受注番号,指図番号,WBS 要素,ネットワーク,受領者（理由）,メーカ名,図面番号,図面完成フラグ,図面改定記号,処理ステータス,自動発注,購買情報,購買発注,発注日付,入庫完了,指定納期,回答納期,材料費（設計予算）,加工費（設計予算）,登録者,削除,プラント固有ｽﾃｰﾀｽ,MRPﾀｲﾌﾟ,研究室／設計室,安全在庫,最小ﾛｯﾄｻｲｽﾞ,購買発注削除,備考,承認グループ,購買情報テキスト,見積書番号
0012721141,00010,128,,N00A1707500,修補等請求銘板,,ZZZ,2.000,SET,4.70,JPY,470.000,20250901,S00229,（株）トーホー,,,0000705115,,,,00000000,000040163746,,ﾄｰﾎｰ,N00A1707500,1,AA,,X,5300208435,4502415739,20250725,,20250825,20250825,470,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721143,00010,128,,50801243000,M30 ｱｲﾎﾞﾙﾄ ﾃﾂ 30MM 1500KG ｻﾝｶﾎﾜｲﾄ,,ZZZ,4.000,PC,15.20,JPY,1520.000,20250901,S01793,（株）小山　大阪営業所,,,0000705114,,,,00000000,000040163744,,ｻﾝｲﾝﾀﾞ,,0,,,X,5300156251,4502415946,20250725,,20250825,20250825,930,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721144,00010,128,,53007173400,ナベ小ねじ(+)M5*85 ナベ小ねじ M5 85mm 三*,,ZZZ,16.000,PC,0.42,JPY,42.000,20250901,S00612,サンコーインダストリー（株）,,,0000705114,,,,00000000,000040163744,,ｻﾝｲﾝﾀﾞ,,0,,,X,5300227500,4502415835,20250725,,20250825,20250825,15,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721147,00010,128,,E00A5191900,ｴﾚﾒﾝﾄ,,ZZZ,8.000,PC,18.80,JPY,1880.000,20250901,S00685,篠原電機（株）,,,0000705115,,,,00000000,000040163744,,ｼﾉﾊﾗ D,E00A5191900,0,,,X,5300219337,4502415848,20250725,,20250825,00000000,3000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721153,00010,128,,N00A1707500,修補等請求銘板,,ZZZ,2.000,SET,4.70,JPY,470.000,20250901,S00229,（株）トーホー,,,0000705115,,,,00000000,000040163744,,ﾄｰﾎｰ,N00A1707500,1,AA,,X,5300208435,4502415740,20250725,,20250825,20250825,470,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721154,00010,128,,N00B0465701,銘板・銘板構成表,,ZZZ,1.000,SET,58.60,JPY,5860.000,20250901,S00365,（株）ウシノハマ,,,0000705115,,,,00000000,000040163744,,ｳｼﾉﾊﾏS,N00B0465701,0,,,X,5300238622,4502415753,20250725,,20250825,20250825,5860,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721155,00010,128,,N5A295002,ﾒｲﾊﾝ ﾎﾞｳｴｲｼｮｳ,,ZZZ,2.000,PC,10.00,JPY,1000.000,20250901,S00229,（株）トーホー,,,0000705115,,,,00000000,000040163744,,ﾄｰﾎｰ,N5A295002,0,,,X,5300211575,4502415741,20250725,,20250825,20250825,1540,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721183,00010,128,資材部,11201009800,PD1BNB 1ｼﾞ600V 2ｼﾞ150V 15VA ROHSﾀｲｵｳﾋﾝ,,11,2.000,PC,285.00,JPY,28500.000,20251024,S00098,東洋計器（株）,,,,,,,00000000,,,ﾄｳﾖｳｹｲ,,0,,,X,,4502415731,20250725,,20251024,00000000,6710,0,資材部,,,PD,L,0.000,0.000,,,,,
0012721193,00010,128,資材部,53636003700,SPSN-7U 11.0MM ｼﾔﾌﾄ7.0MM 66ﾅｲ*,,53,100.000,PC,0.03,JPY,3.000,20251008,S00703,品川商工（株）大阪（営）,,,,,,,00000000,,,ｼﾅｶﾜSK,,0,,,X,,4502415857,20250725,,20251008,20251008,4,0,資材部,,,PD,L,0.000,100.000,,,,,
0012721194,00010,128,資材部,53692124200,LWS-4U ﾜｲﾔｰｻﾄﾞﾙ 11X27.2MM 66ﾅ*,,53,500.000,PC,0.04,JPY,3.850,20251008,S00703,品川商工（株）大阪（営）,,,,,,,00000000,,,ｼﾅｶﾜSK,,0,,,X,,4502415858,20250725,,20251008,20251008,5,0,資材部,,,PD,L,200.000,500.000,,,,,
0012721236,00010,128,資材部,11002115500,COM15-26 1ｼﾞ75A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV,,11,1.000,PC,26.00,JPY,2600.000,20251024,S00098,東洋計器（株）,,,,,,,00000000,,,ﾄｳﾖｳｹｲ,,0,,,X,,4502415732,20250725,,20251024,20251024,1595,0,資材部,,,PD,L,0.000,0.000,,,,,
0012721294,00010,128,,49999068500,IESH-MB205G-C2E-R DC12-48V 5ﾎ*,,ZZZ,1.000,PC,190.00,JPY,19000.000,20251105,S01517,（株）ミスミ,,,0000705114,,,,00000000,000040161444,,ﾐｽﾐ,,0,,,X,5300230431,4502416338,20250726,,20251105,20251105,19000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721320,00010,128,,49999068500,IESH-MB205G-C2E-R DC12-48V 5ﾎ*,,ZZZ,1.000,PC,190.00,JPY,19000.000,20251010,S01517,（株）ミスミ,,,0000705114,,,,00000000,000040161446,,ﾐｽﾐ,,0,,,X,5300230431,4502416339,20250726,,20251010,20251010,19000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721349,00010,128,,,外注加工(スクリーン印刷),,ZZH,4.000,PC,72.00,JPY,0.000,20260128,S01806,北斗産業（株）,S01806,北斗産業（株）,0000407500,,,000010133599,00000000,,,,,,,,,5500004363,4502415999,20250725,,20260128,00000000,0,0,PP1145,,,,,0.000,0.000,,外注加工(スクリーン印刷) 外注加工,,KTD-7575FU CL ｽｸﾘ-ﾝ印刷,
0012721358,00010,128,,11503215900,A10ｶﾞﾀ 75A 60MV 1.0 ｼﾞﾚｲ *D0A*,,ZZZ,4.000,PC,39.00,JPY,3900.000,20251229,S00098,東洋計器（株）,,,0000705114,,,000010133599,00000000,,,ﾄｳﾖｳｹｲ,,0,,,X,5300161674,4502416132,20250726,,20251223,20251223,1300,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721465,00010,128,,E00A4567600,ﾎｼﾞｮﾊｰﾈｽFXP-RFC-4W-L16501,,ZZZ,5.000,PC,39.96,JPY,3996.000,20251113,S01499,（株）ミトヨ電機,,,0000705115,,,000010133600,00000000,,,ﾐﾄﾖ  D,E00A4567600,1,AA,,X,5300204247,4502416335,20250726,,20251113,20251113,600,3000,PP1145,,,PD,N,0.000,0.000,,,,,
0012721470,00010,128,,E00A4567700,ﾎｼﾞｮﾊｰﾈｽFXP-RFC-4W-R16501,,ZZZ,5.000,PC,40.31,JPY,4031.000,20251113,S01499,（株）ミトヨ電機,,,0000705115,,,000010133601,00000000,,,ﾐﾄﾖ  D,E00A4567700,1,AA,,X,5300204249,4502416336,20250726,,20251113,20251113,700,3000,PP1145,,,PD,N,0.000,0.000,,,,,
0012721474,00010,128,,C00A4077100,ﾒｲﾝﾊｰﾈｽ SDU-116/120RFC21,,ZZZ,1.000,PC,5.02,JPY,502.000,20251113,S01400,松田電興（株）,,,0000705119,,,000010133602,00000000,,,ﾏﾂﾀﾞDK,C00A4077100,1,AA,,X,5300179335,4502416319,20250726,,20251113,00000000,265,0,PP1145,,,PD,N,0.000,1.000,,,,,
0012721482,00010,128,,C00A4077200,ﾒｲﾝﾊｰﾈｽ SDU130RFC22N**-I,,ZZZ,82.000,PC,5.12,JPY,512.000,20251117,S01400,松田電興（株）,,,0000705119,,,000010133603,00000000,,,ﾏﾂﾀﾞDK,C00A4077200,1,AA,,X,5300179336,4502416320,20250726,,20251117,00000000,255,0,PP1145,,,PD,N,0.000,1.000,,,,,
0012721607,00010,128,資材部,E00A2450700,エアフィルター,,ZZZ,100.000,PC,1.00,JPY,100.000,20250903,S00685,篠原電機（株）,,,,,,,00000000,,,ｼﾉﾊﾗ D,E00A2450700,1,AB,,X,,4502416231,20250726,,20250903,00000000,400,0,資材部,,,PD,L,0.000,0.000,,,,,
0012721616,00010,128,資材部,10401212700,PMK-60C DC  75V ﾃｲｶｸDC  75V 2*,,ZZZ,1.000,PC,25.50,JPY,2550.000,20250919,S00860,（株）第一エレクトロニクス,,,,,,,00000000,,,ﾀﾞｲｲﾁｴ,,0,,,X,,4502416278,20250726,,20250919,20250919,1460,0,資材部,,,PD,L,0.000,1.000,,,,,
0012721627,00010,128,資材部,53550023900,PC6-02 ｽﾄﾚｰﾄ,,53,80.000,PC,1.17,JPY,117.000,20251010,S00780,杉本商事（株）,,,,,,,00000000,,,N ﾋﾟｽｺ,,0,,,X,,4502416241,20250726,,20251010,20251010,128,0,資材部,,,PD,L,0.000,10.000,,,,,
0012721647,00010,128,資材部,53602001600,LH5-4 ｽﾍﾟｰｻｰ ｶﾞｲｹｲ 4.2MM ﾀｶｻ *,,53,1000.000,PC,0.03,JPY,2.500,20251014,S00703,品川商工（株）大阪（営）,,,,,,,00000000,,,ｼﾅｶﾜSK,,0,,,X,,4502416234,20250726,,20251014,20251014,3,0,資材部,,,PD,L,0.000,1000.000,,,,,
0012721656,00010,128,資材部,26303068900,S26FAZ-RSM-TB(LF)(SN) ｿｹｯﾄ 50*,,26,6000.000,PC,0.43,JPY,42.680,20251031,S01062,日本圧着端子製造（株）,,,,,,,00000000,,,Nｱﾂﾁﾔｸ,,0,,,,,,00000000,,00000000,00000000,49,0,資材部,,,PD,L,100.000,6000.000,,,,,
0012721661,00010,128,資材部,53634134400,S-20-5 ｾﾞﾂｴﾝｻﾎﾟｰﾄ M   5 ﾄﾞｳﾅｶ*,,53,500.000,PC,1.23,JPY,123.000,20251009,S00685,篠原電機（株）,,,,,,,00000000,,,ｼﾉﾊﾗ D,,0,,,X,,4502416232,20250726,,20251009,20251009,85,0,資材部,,,PD,L,50.000,500.000,,,,,
0012721665,00010,128,資材部,26303068000,S3B-XH-SM4-TB(LF)(SN) ﾍﾞｰｽﾎﾟｽ*,,26,800.000,PC,0.09,JPY,8.650,20251212,S01062,日本圧着端子製造（株）,,,,,,,00000000,,,Nｱﾂﾁﾔｸ,,0,,,X,,4502416293,20250726,,20251212,20251212,11,0,資材部,,,PD,L,1800.000,800.000,,,,,
0012721670,00010,128,資材部,26303065400,B4B-XH-2-TV4(LF)(SN) POST 250*,,MAIN-SUB,2000.000,PC,0.04,JPY,4.420,20251007,S01062,日本圧着端子製造（株）,,,,,,,00000000,,,Nｱﾂﾁﾔｸ,,0,,,X,,4502416294,20250726,,20251007,20251007,5,0,資材部,,,PD,L,2000.000,2000.000,,,,,
0012721671,00010,128,資材部,26303062700,B4P-VH(LF)(SN) POST 250V 7A 4*,,MAIN-SUB,2000.000,PC,0.04,JPY,4.070,20260108,S01062,日本圧着端子製造（株）,,,,,,,00000000,,,Nｱﾂﾁﾔｸ,,0,,,X,,4502416295,20250726,,20260108,20260108,5,0,資材部,,,PD,L,3000.000,2000.000,,,,,
0012721672,00010,128,資材部,26303062600,B3P-VH(LF)(SN) POST 250V 7A 3*,,MAIN-SUB,2000.000,PC,0.03,JPY,3.300,20251208,S01062,日本圧着端子製造（株）,,,,,,,00000000,,,Nｱﾂﾁﾔｸ,,0,,,X,,4502416296,20250726,,20251208,20251208,4,0,資材部,,,PD,L,4000.000,2000.000,,,,,
0012721742,00010,128,,50801243000,M30 ｱｲﾎﾞﾙﾄ ﾃﾂ 30MM 1500KG ｻﾝｶﾎﾜｲﾄ,,ZZZ,4.000,PC,15.20,JPY,1520.000,20251215,S01793,（株）小山　大阪営業所,,,0000705114,,,,00000000,000040163762,,ｻﾝｲﾝﾀﾞ,,0,,,X,5300156251,4502416698,20250729,,20251215,20251215,930,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721743,00010,128,,53007173400,ナベ小ねじ(+)M5*85 ナベ小ねじ M5 85mm 三*,,ZZZ,16.000,PC,0.42,JPY,42.000,20251215,S00612,サンコーインダストリー（株）,,,0000705114,,,,00000000,000040163762,,ｻﾝｲﾝﾀﾞ,,0,,,X,5300227500,4502416592,20250729,,20251215,20251215,15,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721746,00010,128,,E00A5191900,ｴﾚﾒﾝﾄ,,ZZZ,1.000,PC,18.80,JPY,1880.000,20251215,S00685,篠原電機（株）,,,0000705115,,,,00000000,000040163762,,ｼﾉﾊﾗ D,E00A5191900,0,,,X,5300219337,4502416601,20250729,,20251215,00000000,3000,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721752,00010,128,,N00A1707500,修補等請求銘板,,ZZZ,2.000,SET,4.70,JPY,470.000,20251215,S00229,（株）トーホー,,,0000705115,,,,00000000,000040163762,,ﾄｰﾎｰ,N00A1707500,1,AA,,X,5300208435,4502416530,20250729,,20251215,20251215,470,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721753,00010,128,,N5A295002,ﾒｲﾊﾝ ﾎﾞｳｴｲｼｮｳ,,ZZZ,2.000,PC,10.00,JPY,1000.000,20251215,S00229,（株）トーホー,,,0000705115,,,,00000000,000040163762,,ﾄｰﾎｰ,N5A295002,0,,,X,5300211575,4502416531,20250729,,20251215,20251215,1540,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721755,00010,128,,N00B0463900,銘板・銘板構成表,,ZZZ,1.000,SET,58.60,JPY,5860.000,20251215,S00365,（株）ウシノハマ,,,0000705115,,,,00000000,000040163637,,ｳｼﾉﾊﾏS,N00B0463900,0,,,X,5300230526,4502416541,20250729,,20251215,20251215,5320,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721762,00010,128,,N00A1707500,修補等請求銘板,,ZZZ,2.000,SET,4.70,JPY,470.000,20251215,S00229,（株）トーホー,,,0000705115,,,,00000000,000040163764,,ﾄｰﾎｰ,N00A1707500,1,AA,,X,5300208435,4502416532,20250729,,20251215,20251215,470,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721766,00010,128,,,外注加工(スクリーン印刷),,99,4.000,PC,54.00,JPY,0.000,20260115,S01806,北斗産業（株）,S01806,北斗産業（株）,0000407500,,,000010133608,00000000,,,,,,,,,5500007540,4502416418,20250728,,20260115,00000000,0,0,PP1145,,,,,0.000,0.000,,,,MRS-10030AT-40-1(RC10M) スクリーン印刷,
0012721776,00010,128,,11001216400,Eｶﾞﾀ 3000A 60MV ML3438B,,11,4.000,PC,166.20,JPY,16620.000,20251218,S00098,東洋計器（株）,,,0000705114,,,000010133608,00000000,,,ﾄｳﾖｳｹｲ,,0,,,X,5300010699,4502416513,20250729,,20251218,00000000,9240,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721792,00010,128,,10015513700,DVF11M DC200V ﾃｲｶｸDC200V 1.5ｷ*,,ZZZ,1.000,PC,48.50,JPY,4850.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300220981,4502416514,20250729,,20250924,20250924,4900,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721793,00010,128,,10045320100,AVF11M AC 300V ﾃｲｶｸAC 300V 1.*,,ZZZ,2.000,PC,67.00,JPY,6700.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300218921,4502416515,20250729,,20250924,20250924,5610,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721794,00010,128,,10122212600,FVF11M 55-65HZ AC220V,,ZZZ,1.000,PC,353.00,JPY,35300.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300220402,4502416516,20250729,,20250924,20250924,18150,0,SISSYS,,,PD,N,0.000,1.000,,,,,
0012721795,00010,128,,10701069103,TDM-49T-9191-1A 3.5ｹﾀ ﾎｼﾞ*D0A*,,ZZZ,1.000,PC,879.50,JPY,87950.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300159865,4502416517,20250729,,20250924,00000000,87950,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721796,00010,128,,11002111100,COM5-20 1ｼﾞ30A 2ｼﾞ5A 5VA 1.0ｷﾕｳ 1.15KV 5,,MAIN,1.000,PC,21.00,JPY,2100.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300010756,4502416518,20250729,,20250924,20250925,1100,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721797,00010,128,,11002115000,COM15-26 1ｼﾞ30A 2ｼﾞ1A 15VA 1.0ｷﾕｳ 1.15KV,,11,2.000,PC,28.00,JPY,2800.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300010834,4502416519,20250729,,20250924,20250925,2200,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721798,00010,128,,11002115100,COM15-26 1ｼﾞ30A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV,,11,1.000,PC,26.00,JPY,2600.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300010840,4502416520,20250729,,20250924,20250925,1595,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721799,00010,128,,11002115300,COM15-26 1ｼﾞ50A 2ｼﾞ5A 15VA 1.0ｷﾕｳ 1.15KV,,11,1.000,PC,26.00,JPY,2600.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300010849,4502416521,20250729,,20250924,20250925,1595,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721800,00010,128,,11401127500,S8Aｶﾞﾀ 50A 60MV ｼﾞﾚｲ XXXXXXXXXX,,11,1.000,PC,29.00,JPY,2900.000,20251001,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040154554,,ﾄｳﾖｳｹｲ,,0,,,X,5300011968,4502416522,20250729,,20250924,20250924,990,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721921,00010,128,,52041111802,MVVS 0.75# X  8C ｶﾞｲｹｲ10.6MM *,,52,20.000,PC,71.19,JPY,7119.000,20250902,S00085,光昭（株）,S00085,光昭（株）,0000705114,,,000010133613,00000000,,,ｼﾑﾗｼｮｳ,,0,,,X,5300207621,4502416484,20250729,,20250903,20250903,3881,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721922,00010,128,,52041111810,MVVS 0.75# X  8C ｶﾞｲｹｲ10.6MM *,,52,10.000,PC,105.09,JPY,10509.000,20250901,S00085,光昭（株）,S00085,光昭（株）,0000705114,,,000010133614,00000000,,,ｺｳｼｮｳ,,0,,,X,5300002864,4502416485,20250729,,20250903,20250903,5797,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721924,00010,128,,11001216100,Eｶﾞﾀ 1500A 60MV ML3438B,,11,10.000,PC,109.10,JPY,10910.000,20251024,S00098,東洋計器（株）,,,0000705114,,,000010133615,00000000,,,ﾄｳﾖｳｹｲ,,0,,,X,5300010684,4502416523,20250729,,20251024,00000000,4950,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721925,00010,128,,53602038600,BSF-309E  ｽﾁ-ﾙｽﾍﾟ-ｻ(6ｶｸ) ﾖﾋﾞM*,,53,60.000,PC,0.31,JPY,31.000,20251024,S00703,品川商工（株）大阪（営）,,,0000705114,,,000010133615,00000000,,,ﾋﾛｽｷﾞK,,0,,,X,5300011119,4502416603,20250729,,20251024,20251024,31,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721928,00010,128,,E00A5528200,"MRT-C ﾒｲﾝﾊｰﾈｽ(15kW,200V)",,ZZZ,10.000,PC,44.00,JPY,4400.000,20251024,S00741,志村商事（株）,,,0000705115,,,000010133615,00000000,,,ｼﾑﾗｼｮｳ,E00A5528200,1,AA,,X,5300231433,4502416607,20250729,,20251024,00000000,1000,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721929,00010,128,,E00B0918200,MRT-C 15kW 補助ハーネス,,ZZZ,10.000,PC,99.97,JPY,9997.000,20251024,S01499,（株）ミトヨ電機,,,0000705119,,,000010133615,00000000,,,ﾐﾄﾖ  D,E00B0918200,1,AC,,X,5300228883,4502416671,20250729,,20251024,20251024,1000,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012721937,00010,128,,11001216600,Eｶﾞﾀ 4000A 60MV ML3438B,,11,1.000,PC,220.00,JPY,22000.000,20251211,S00098,東洋計器（株）,,,0000705114,,,,00000000,000040165003,,ﾄｳﾖｳｹｲ,,0,,,X,5300010705,4502416524,20250729,,20251211,00000000,11990,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012721952,00010,128,資材部,53602038400,BSF-306E  ｽﾁ-ﾙｽﾍﾟ-ｻ(6ｶｸ) ﾖﾋﾞM*,,53,50.000,PC,0.29,JPY,29.000,20251024,S00703,品川商工（株）大阪（営）,,,,,,,00000000,,,ﾋﾛｽｷﾞK,,0,,,X,,4502416604,20250729,,20251024,20251024,28,0,資材部,,,PD,L,0.000,10.000,,,,,
0012721963,00010,128,資材部,10401212700,PMK-60C DC  75V ﾃｲｶｸDC  75V 2*,,ZZZ,2.000,PC,25.50,JPY,2550.000,20250919,S00860,（株）第一エレクトロニクス,,,,,,,00000000,,,ﾀﾞｲｲﾁｴ,,0,,,X,,4502416617,20250729,,20250919,20250919,1460,0,資材部,,,PD,L,0.000,1.000,,,,,
0012721964,00010,128,資材部,10401212900,PMK-60C DC  400A ﾃｲｶｸDC  400A*,,ZZZ,3.000,PC,25.50,JPY,2550.000,20250919,S00860,（株）第一エレクトロニクス,,,,,,,00000000,,,ﾀﾞｲｲﾁｴ,,0,,,X,,4502416618,20250729,,20250919,20250919,1460,0,資材部,,,PD,N,0.000,0.000,,,,,
0012721971,00010,128,資材部,53612132801,T0425B-20 ﾅｲﾛﾝﾎｰｽ ﾅｲｹｲ2.5MM ｶ*,,53,92.000,M,0.35,JPY,34.850,20251015,S00253,（株）鳥羽洋行滋賀営業所,,,,,,,00000000,,,SMC,,0,,,X,,4502416533,20250729,,20251015,20251015,39,0,資材部,,,PD,L,40.000,20.000,,,,,
0012722021,00010,128,資材部,54008000900,両面ﾃｰﾌﾟ501L-20幅20mm/50M 白 定尺 5*,,ZZZ,5.000,PC,11.43,JPY,1143.000,20250724,S01517,（株）ミスミ,,,,,,,00000000,,,ﾐｽﾐ,,0,,,X,,4502416672,20250729,,20250808,20250808,1257,0,資材部,,,PD,L,2.000,5.000,,,,,
0012722023,00010,128,資材部,N00A0905700,警告表示(エアフィルタ),,ZZZ,30.000,PC,8.01,JPY,800.800,20250818,S00265,（株）東洋レーベル,,,,,,,00000000,,,TYﾚｰﾍﾙ,N00A0905700,1,AA,,X,,4502416534,20250729,,20250818,20250819,100,0,資材部,,,PD,L,0.000,30.000,,,,,
0012722032,00010,128,,02430271100,ﾘﾖｳﾈｼﾞﾎﾞﾙﾄ ﾃﾂ    10X 210,,ZZZ,16.000,PC,0.23,JPY,23.000,20251126,S01793,（株）小山　大阪営業所,,,0000705114,,,000010133617,00000000,,,FREE,,0,,,X,5300179008,4502416699,20250729,,20251121,20251121,23,0,SISSYS,,,PD,N,0.000,0.000,,,,,
0012722085,00010,128,,,外注加工(スクリーン印刷),,99,10.000,PC,54.00,JPY,0.000,20251205,S01806,北斗産業（株）,S01806,北斗産業（株）,0000407500,,,000010133620,00000000,,,,,,,,,5500010210,4502416758,20250729,,20251205,00000000,0,0,PP1145,,,,,0.000,0.000,,,,NW-150AH-5 CQC スクリーン印刷,
0012722086,00010,128,,53550015500,PC6-01M ｽﾄﾚｰﾄ R1/8 ROHSﾀｲｵｳﾋﾝ,,53,10.000,PC,1.12,JPY,112.000,20251112,S00780,杉本商事（株）,,,0000705114,,,000010133620,00000000,,,,,0,,,X,5300010418,4502416923,20250730,,20251112,20251112,121,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012722087,00010,128,,53550043200,JSC6-01AK ｽﾋﾟｺﾝ PISCO ｴﾙﾎﾞ ﾁｭ*,,53,10.000,PC,7.50,JPY,750.000,20251112,S00780,杉本商事（株）,,,0000705114,,,000010133620,00000000,,,ﾋﾟｽｺ,,0,,,X,5300010719,4502416924,20250730,,20251112,20251112,743,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012722089,00010,128,,53692029200,SB-875-11 NYLON,,53,20.000,PC,0.24,JPY,23.700,20251112,S00703,品川商工（株）大阪（営）,,,0000705114,,,000010133620,00000000,,,ｼﾅｶﾜSK,,0,,,X,5300013235,4502416915,20250730,,20251112,20251112,21,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012722091,00010,128,,56001021200,SR34 R1/4xG1/4　ｴﾙﾎﾞ 6(R1/4xG1*,,ZZZ,20.000,PC,7.50,JPY,750.000,20251112,S00780,杉本商事（株）,,,0000705114,,,000010133620,00000000,,,ｽｷﾞﾓﾄS,,0,,,X,5300192432,4502416925,20250730,,20251112,20251112,760,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012722093,00010,128,,E00A3556900,ﾒｲﾝﾊｰﾈｽ　NW-150AH-V,,ZZZ,10.000,PC,70.74,JPY,7074.000,20251112,S01400,松田電興（株）,,,0000705119,,,000010133620,00000000,,,ﾏﾂﾀﾞDK,E00A3556900,1,AC,,X,5300181052,4502416966,20250730,,20251112,00000000,3623,1317,PP1145,,,PD,N,0.000,0.000,,,,,
0012722104,00010,128,,50801115103,12MM ﾃﾂﾜﾂｼﾔ- ｻﾝｶｸﾛﾒｰﾄﾎﾜｲﾄ,,ZZZ,40.000,PC,0.10,JPY,10.000,20251112,S00612,サンコーインダストリー（株）,,,0000705114,,,000010133620,00000000,,,ｻﾝｲﾝﾀﾞ,,0,,,X,5300128353,4502416897,20250730,,20251112,20251112,5,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012722105,00010,128,,,外注加工(スクリーン印刷),,99,10.000,PC,54.00,JPY,0.000,20251225,S01806,北斗産業（株）,S01806,北斗産業（株）,0000407500,,,000010133621,00000000,,,,,,,,,5500010210,4502416759,20250729,,20251225,00000000,0,0,PP1145,,,,,0.000,0.000,,,,NW-150AH-5 CQC スクリーン印刷,
0012722106,00010,128,,53550015500,PC6-01M ｽﾄﾚｰﾄ R1/8 ROHSﾀｲｵｳﾋﾝ,,53,10.000,PC,1.12,JPY,112.000,20251204,S00780,杉本商事（株）,,,0000705114,,,000010133621,00000000,,,,,0,,,X,5300010418,4502416926,20250730,,20251204,20251204,121,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012722107,00010,128,,53550043200,JSC6-01AK ｽﾋﾟｺﾝ PISCO ｴﾙﾎﾞ ﾁｭ*,,53,10.000,PC,7.50,JPY,750.000,20251204,S00780,杉本商事（株）,,,0000705114,,,000010133621,00000000,,,ﾋﾟｽｺ,,0,,,X,5300010719,4502416927,20250730,,20251204,20251204,743,0,PP1145,,,PD,N,0.000,0.000,,,,,
0012722109,00010,128,,53692029200,SB-875-11 NYLON,,53,20.000,PC,0.24,JPY,23.700,20251204,S00703,品川商工（株）大阪（営）,,,0000705114,,,000010133621,00000000,,,ｼﾅｶﾜSK,,0,,,X,5300013235,4502416916,20250730,,20251204,20251204,21,0,PP1145,,,PD,N,0.000,0.000,,,,,
