連番1	連番2	連番3	所要区分	親指図番号	割当(WBS)	受注伝票	入出庫番号	入庫保管場所	親品目コード	親品目テキスト	原価センタテキスト	出荷伝票	出庫数量	親MRP管理者	親指図計画開始日	親指図計画終了日	BOM明細番号	子指図番号	子品目コード	子品目テキスト	所要日	所要残数	在庫数	在庫引当	所要引当残数	子MRP管理者	購買発注番号	子指図計画開始日	子指図計画終了日	計画数量	計画引当	計画引当残数	作業区４	作業区５	払出完了	進捗	工程(子)	C	A	C,A以外	作業0020時間(分)	作業0030時間(分)	作業0040時間(分)	作業0050時間(分)	作業0060時間(分)	検査	標準原価	指図テキスト
0000000506	0000000005	0000000001	製造指図出庫	40164946	M-0344721-10	344721-0010	8154985-0092		A00A2125900	MRT-8003HPR2 CL			16.000	B50	2025/11/04	2025/12/24	0910	50119190	P00A0740804	MK-7408B U04 HPR CC-LINK	2025/11/04	16.000	0.000	0.000	16.000	PC1		2025/07/29	2025/08/25	18.000	11.000	0.000	A0801	A0802	＊	＊＊＊＊＊＊○○		2,538	54	378	0.000	36.000	21.000	4.000	9.000		15,990.000000	MRT HPR先行手配分
0000000507	0000000005	0000000002	製造指図出庫	40164946	M-0344721-10	344721-0010	8154985-0092		A00A2125900	MRT-8003HPR2 CL			16.000	B50	2025/11/04	2025/12/24	0910	50119519	P00A0740804	MK-7408B U04 HPR CC-LINK	2025/11/04	16.000	0.000	0.000	16.000	PC1		2025/10/08	2025/10/29	54.000	5.000	49.000	A0801	A0802	○	○○○○○○○○		7,614	162	1,134	0.000	36.000	21.000	4.000	9.000		15,990.000000	「上村工業～愛工機器製作所殿向け」先行手配
0000000508	0000000001	0000000001	在庫転送				8171805-0100	1142					11.000					50120200	P00A0742000	MK-7420A CM CPU(RoHS)	2025/08/29	11.000	0.000	0.000	11.000	PC1		2025/07/31	2025/08/27	11.000	11.000	0.000	A0801	A0802	○	○○○○○○○○		7,975	308	220	0.000	119.000	40.000	3.000	29.000		39,279.000000	
0000000509	0000000001	0000000001	在庫転送				8171798-0100	1142					19.000					50120198	P00A0742300	MK-7423A MOTHER(RoHS)	2025/08/29	19.000	0.000	0.000	19.000	PC1		2025/07/31	2025/08/27	19.000	19.000	0.000	A0801	A0802	○	○○○○○○○－		2,736	475	1,045	0.000	45.000	25.000	2.000	32.000		29,376.000000	
0000000510	0000000001	0000000001	在庫転送				8171801-0100	1142					72.000					50120199	P00A0742400	MK-7424A MRM I/F2(RoHS)	2025/08/29	72.000	0.000	0.000	72.000	PC1		2025/07/31	2025/08/27	72.000	72.000	0.000	A0801	A0802	○	○○○○○○○○		0	360	288	0.000	0.000	0.000	0.000	10.000		2,516.000000	
0000000511	0000000001	0000000001	在庫転送				8171803-0100	1142					20.000					50120201	P00A0742702	MK-7427A U02 PANEL RoHS	2025/08/29	20.000	0.000	0.000	20.000	PC1		2025/07/31	2025/08/27	20.000	20.000	0.000	A0801	A0802	○	○○○○○○○○		3,360	0	1,760	0.000	27.000	15.000	1.000	0.000	C	9,371.000000	
0000000512	0000000001		製造指図出庫	10132278			8058570-0215	1911	A00A0600101	SAC-I			9.000	B10	2025/09/03	2025/09/29	0450		P00A0743400	DK-7434 SAC-I DRIVE	2025/09/03	18.000	8.000	8.000	10.000																						3,752.000000	
0000000513	0000000001	0000000001	製造指図出庫	10132278			8058570-0215	1911	A00A0600101	SAC-I			9.000	B10	2025/09/03	2025/09/29	0450	50120245	P00A0743400	DK-7434 SAC-I DRIVE	2025/09/03	18.000	8.000	8.000	10.000	PC1		2025/08/01	2025/08/28	16.000	10.000	6.000	A0801	A0802	○	○○○○○○○－		48	368	176	0.000	6.000	11.000	1.000	25.000	C	3,752.000000	
0000000514	0000000001		製造指図出庫	40162442	I-0335841-10-01-05		8063468-0043		A00A2083202	SFST40TGB INV盤 電気			1.000	C28	2025/08/20	2025/10/15	0430		P00A0743600	IK-7436B 制御電源基板	2025/08/20	1.000	28.000	1.000	0.000																						14,166.000000	
0000000515	0000000002		製造指図出庫	40162462	I-0335841-30-01-05		8063489-0047		A00A2085602	SFST40TGB INV盤 計装			1.000	C28	2025/08/26	2025/10/15	0470		P00A0743600	IK-7436B 制御電源基板	2025/08/26	1.000	28.000	1.000	0.000																						14,166.000000	
0000000516	0000000003		製造指図出庫	40151683	I-0316835-10-01-01		7767379-0051		A00A1954802	SFST30SGB1-150MSP(INV)			1.000	C28	2025/10/06	2026/01/09	0510		P00A0743600	IK-7436B 制御電源基板	2025/10/06	1.000	28.000	1.000	0.000																						14,166.000000	
0000000517	0000000004		製造指図出庫	40163134	I-0338094-10-01-05		8090445-0047		A00A2100902	SFST50SGB-100MSP INV盤			1.000	C28	2025/12/03	2026/02/02	0470		P00A0743600	IK-7436B 制御電源基板	2025/12/03	1.000	28.000	1.000	0.000																						14,166.000000	
0000000518	0000000005		製造指図出庫	40164385	I-0341871-10-01-02		8124378-0049		A00A2115502	SFST15SGB1-24FPX INV盤			1.000	C28	2025/12/09	2026/01/27	0490		P00A0743600	IK-7436B 制御電源基板	2025/12/09	1.000	28.000	1.000	0.000																						14,166.000000	
0000000519	0000000006		製造指図出庫	40162535	I-0330825-10-01-05		8064469-0046		A00A2017802	SFST15SGB1 インバータ盤			1.000	C28	2025/12/11	2026/01/28	0460		P00A0743600	IK-7436B 制御電源基板	2025/12/11	1.000	28.000	1.000	0.000																						14,166.000000	
0000000520	0000000007		製造指図出庫	40163150	I-0339151-10-01-02		8090467-0045		A00A2106502	SFST30SGBS INV盤			1.000	C28	2025/12/19	2026/02/05	0450		P00A0743600	IK-7436B 制御電源基板	2025/12/19	1.000	28.000	1.000	0.000																						14,166.000000	
0000000521	0000000008		製造指図出庫	40164427	I-0341955-10-01-05		8125675-0043		A00A2120502	SFST100TGB インバータ盤			1.000	C28	2026/01/23	2026/03/02	0430		P00A0743600	IK-7436B 制御電源基板	2026/01/23	1.000	28.000	1.000	0.000																						14,166.000000	
0000000522	0000000009		製造指図出庫	10133504			8169759-0085	1210	U00A0344000	電源盤			5.000	C25	2026/01/26	2026/03/19	0280		P00A0743600	IK-7436B 制御電源基板	2026/01/26	5.000	28.000	5.000	0.000																						14,166.000000	
0000000523	0000000001		製造指図出庫	10133602			8175972-0029	1210	U00A0247001	＆SDU-120RFC21N30-I			1.000	B10	2025/11/17	2025/12/08	0040		P00A0744200	LK-7442 RF.DIM RoHS	2025/11/17	1.000	2.000	1.000	0.000																						3,151.000000	
0000000524	0000000002		製造指図出庫	10133603			8175973-0030	1210	U00A0247201	＆SDU-130RFC22N40-I			82.000	B10	2025/11/19	2025/12/10	0040		P00A0744200	LK-7442 RF.DIM RoHS	2025/11/19	82.000	2.000	1.000	81.000																						3,151.000000	
0000000525	0000000002	0000000001	製造指図出庫	10133603			8175973-0030	1210	U00A0247201	＆SDU-130RFC22N40-I			82.000	B10	2025/11/19	2025/12/10	0040	50118675	P00A0744200	LK-7442 RF.DIM RoHS	2025/11/19	82.000	2.000	1.000	81.000	PC1		2025/09/10	2025/10/01	120.000	81.000	39.000	A0801	A0802	○	○○○○○○○○		18,960	360	720	0.000	30.000	20.000	2.000	12.000	C	3,151.000000	92期　上期案件先行手配
0000000526		0000000002																50119537	P00A0744200	LK-7442 RF.DIM RoHS			2.000			PC1		2025/11/10	2025/12/01	200.000	0.000	200.000	A0801	A0802	○	○○○○○○○○		31,600	600	1,200	0.000	30.000	20.000	2.000	12.000	C	3,151.000000	2025年10月～2026年4月　調光有力案件部材先手配
0000000527		0000000001																50119538	P00A0744201	LK-7442 S01 RF.DIM RoHS			0.000			PC1		2025/10/14	2025/11/04	44.000	0.000	44.000	A0801	A0802	○	○○○○○○○○		6,688	88	176	0.000	30.000	20.000	2.000	12.000	C	5,572.000000	2025年10月～2026年4月　調光有力案件部材先手配
0000000528		0000000001																50118676	P00A0744300	LK-7443 RF.DIM RoHS			5.000			PC1		2025/09/10	2025/10/01	6.000	0.000	6.000	A0801	A0802	○	○○○○○○○○		870	12	42	0.000	25.000	20.000	2.000	12.000	C	4,524.000000	92期　上期案件先行手配
0000000529		0000000001																50118677	P00A0744301	LK-7443 S01 RF.DIM RoHS			3.000			PC1		2025/09/10	2025/10/01	12.000	0.000	12.000	A0801	A0802	○	○○○○○○○○		1,740	36	96	0.000	25.000	20.000	2.000	12.000	C	4,792.000000	92期　上期案件先行手配
0000000530		0000000001																50119539	P00A0744400	LK-7444 ON/OFF 　Ro			37.000			PC1		2025/11/10	2025/12/01	12.000	0.000	12.000	A0801	A0802	○	○○○○○○○○		2,316	168	132	0.000	53.000	37.000	2.000	12.000	C	4,088.000000	2025年10月～2026年4月　調光有力案件部材先手配
0000000531		0000000001																50117540	P00A0744401	LK-7444 U01 100V20A　Ro			2.000			PC1		2025/09/10	2025/10/01	8.000	0.000	8.000	A0801	A0802	○	○○○○○○○○		1,256	48	72	0.000	53.000	37.000	2.000	12.000	C	7,532.000000	その他（8）先行手配　納期：1/末
0000000532		0000000002																50118678	P00A0744401	LK-7444 U01 100V20A　Ro			2.000			PC1		2025/09/10	2025/10/01	44.000	0.000	44.000	A0801	A0802	○	○○○○○○○○		6,908	264	396	0.000	53.000	37.000	2.000	12.000	C	7,532.000000	92期　上期案件先行手配
0000000533	0000000001		製造指図出庫	10130796			7985337-0096	1911	A00A1201200	SW-V02 (REACH)			15.000	B10	2025/09/16	2025/10/02	0450		P00A0745200	WK-7452 PANEL REACH	2025/09/16	15.000	0.000	0.000	15.000																						10,285.000000	
0000000534	0000000002		製造指図出庫	10130797			7985338-0096	1911	A00A1201200	SW-V02 (REACH)			15.000	B10	2025/11/14	2025/12/02	0450		P00A0745200	WK-7452 PANEL REACH	2025/11/14	15.000	0.000	0.000	15.000																						10,285.000000	
0000000535	0000000001		製造指図出庫	10130795			7985336-0097	1911	A00A1201200	SW-V02 (REACH)			15.000	B10	2025/08/04	2025/08/20	0460		P00A0745800	WK-7458A CTRL REACH	2025/07/17	1.000	1.000	1.000	0.000																						14,170.000000	
0000000536	0000000002		製造指図出庫	10130796			7985337-0097	1911	A00A1201200	SW-V02 (REACH)			15.000	B10	2025/09/16	2025/10/02	0460		P00A0745800	WK-7458A CTRL REACH	2025/09/16	15.000	1.000	0.000	15.000																						14,170.000000	
0000000537	0000000003		製造指図出庫	10130797			7985338-0097	1911	A00A1201200	SW-V02 (REACH)			15.000	B10	2025/11/14	2025/12/02	0460		P00A0745800	WK-7458A CTRL REACH	2025/11/14	15.000	1.000	0.000	15.000																						14,170.000000	
0000000538	0000000001		製造指図出庫	10132943			8105135-0059	1911	A00A1548802	KSM-6002HAFIWV (RoHS)			40.000	B10	2025/08/05	2025/08/25	0750		P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	2025/08/05	40.000	52.000	40.000	0.000																						20,071.000000	
0000000539	0000000002		製造指図出庫	10132944			8105137-0077	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1220		P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	2025/09/01	50.000	52.000	12.000	38.000																						20,071.000000	
0000000540	0000000002	0000000001	製造指図出庫	10132944			8105137-0077	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1220	50119780	P00A0746902	PK-7469B U02 6.4KW ﾙｯｸｽ	2025/09/01	50.000	52.000	12.000	38.000	PC6		2025/06/25	2025/08/25	50.000	38.000	12.000			○	○－－－－－－－		0	0	11,800	0.000	0.000	0.000	0.000	0.000		20,071.000000	
0000000541	0000000001		製造指図出庫	10132945			8105139-0078	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1200		P00A0746903	PK-7469B U03 4.0KW ﾙｯｸｽ	2025/09/05	100.000	8.000	8.000	92.000																						16,403.000000	
0000000542	0000000001	0000000001	製造指図出庫	10132945			8105139-0078	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1200	50119845	P00A0746903	PK-7469B U03 4.0KW ﾙｯｸｽ	2025/09/05	100.000	8.000	8.000	92.000	PC6		2025/07/04	2025/09/03	100.000	92.000	8.000			○	○－－－－－－－		0	0	21,000	0.000	0.000	0.000	0.000	0.000		16,403.000000	
0000000543	0000000001		製造指図出庫	10132943			8105135-0060	1911	A00A1548802	KSM-6002HAFIWV (RoHS)			40.000	B10	2025/08/05	2025/08/25	0760		P00A0747002	PK-7470B U02 6.4KW ﾙｯｸｽ	2025/08/05	40.000	50.000	40.000	0.000																						23,745.000000	
0000000544	0000000002		製造指図出庫	10132944			8105137-0078	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1230		P00A0747002	PK-7470B U02 6.4KW ﾙｯｸｽ	2025/09/01	50.000	50.000	10.000	40.000																						23,745.000000	
0000000545	0000000002	0000000001	製造指図出庫	10132944			8105137-0078	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1230	50119781	P00A0747002	PK-7470B U02 6.4KW ﾙｯｸｽ	2025/09/01	50.000	50.000	10.000	40.000	PC6		2025/06/25	2025/08/25	50.000	40.000	10.000			○	○－－－－－－－		0	0	15,250	0.000	0.000	0.000	0.000	0.000		23,745.000000	
0000000546	0000000001	0000000001	製造指図出庫	10132945			8105139-0079	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1210	50119846	P00A0747003	PK-7470B U03 4.0KW ﾙｯｸｽ	2025/09/05	100.000	0.000	0.000	100.000	PC6		2025/07/04	2025/09/03	100.000	100.000	0.000			○	○－－－－－－－		0	0	23,300	0.000	0.000	0.000	0.000	0.000		18,137.000000	
0000000547	0000000001		製造指図出庫	50120275			8177131-0110	1120	P00A0747101	PK-7471F U01(00) CTL ﾙｯｸｽ			8.000	PC2	2025/08/18	2025/08/21	0010		P00A0747101	PK-7471F U01(00) CTL ﾙｯｸｽ	2025/08/18	8.000	8.000	8.000	0.000																						9,223.000000	
0000000548	0000000002	0000000001	製造指図出庫	10132944			8105137-0079	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1240	50120275	P00A0747101	PK-7471F U01(00) CTL ﾙｯｸｽ	2025/09/01	50.000	8.000	0.000	50.000	PC2		2025/08/18	2025/08/21	8.000	8.000	0.000			○	○○－－－－－－		0	0	40	0.000	0.000	0.000	0.000	0.000		9,223.000000	最新版改造。LED1-2、Q12-13変更。プログラム更新。LA改定。
0000000549	0000000002	0000000002	製造指図出庫	10132944			8105137-0079	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1240	50119782	P00A0747101	PK-7471F U01(00) CTL ﾙｯｸｽ	2025/09/01	50.000	8.000	0.000	50.000	PC6		2025/06/25	2025/08/25	100.000	42.000	58.000			○	○－－－－－－－		0	0	73,700	0.000	0.000	0.000	0.000	0.000		9,223.000000	
0000000550	0000000003	0000000002	製造指図出庫	10132945			8105139-0080	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1220	50119782	P00A0747101	PK-7471F U01(00) CTL ﾙｯｸｽ	2025/09/05	100.000	8.000	0.000	100.000	PC6		2025/06/25	2025/08/25	100.000	58.000	0.000			○	○－－－－－－－		0	0	73,700	0.000	0.000	0.000	0.000	0.000		9,223.000000	
0000000551	0000000003	0000000003	製造指図出庫	10132945			8105139-0080	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1220	50119847	P00A0747101	PK-7471F U01(00) CTL ﾙｯｸｽ	2025/09/05	100.000	8.000	0.000	100.000	PC6		2025/07/04	2025/09/03	100.000	42.000	58.000			○	○－－－－－－－		0	0	73,700	0.000	0.000	0.000	0.000	0.000		9,223.000000	
0000000552	0000000001		製造指図出庫	10132943			8105135-0061	1911	A00A1548802	KSM-6002HAFIWV (RoHS)			40.000	B10	2025/08/05	2025/08/25	0770		P00A0747105	PK-7471F U05 CTL 6kW ﾙｯｸｽ	2025/08/05	40.000	99.000	40.000	0.000																						10,289.000000	
0000000553	0000000001		製造指図出庫	10132943			8105135-0062	1911	A00A1548802	KSM-6002HAFIWV (RoHS)			40.000	B10	2025/08/05	2025/08/25	0780		P00A0747201	PK-7472 U01 PANEL ﾙｯｸｽ	2025/08/05	40.000	70.000	40.000	0.000																						4,712.000000	
0000000554	0000000002		製造指図出庫	10132944			8105137-0080	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1250		P00A0747201	PK-7472 U01 PANEL ﾙｯｸｽ	2025/09/01	50.000	70.000	30.000	20.000																						4,712.000000	
0000000555	0000000002	0000000001	製造指図出庫	10132944			8105137-0080	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1250	50119783	P00A0747201	PK-7472 U01 PANEL ﾙｯｸｽ	2025/09/01	50.000	70.000	30.000	20.000	PC6		2025/06/09	2025/08/25	70.000	20.000	50.000			＊	＊＊－－○○○－		0	0	14,350	0.000	0.000	0.000	0.000	0.000		4,712.000000	
0000000556	0000000003	0000000001	製造指図出庫	10132945			8105139-0081	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1230	50119783	P00A0747201	PK-7472 U01 PANEL ﾙｯｸｽ	2025/09/05	100.000	70.000	0.000	100.000	PC6		2025/06/09	2025/08/25	70.000	50.000	0.000			＊	＊＊－－○○○－		0	0	14,350	0.000	0.000	0.000	0.000	0.000		4,712.000000	
0000000557	0000000003	0000000002	製造指図出庫	10132945			8105139-0081	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1230	50119848	P00A0747201	PK-7472 U01 PANEL ﾙｯｸｽ	2025/09/05	100.000	70.000	0.000	100.000	PC6		2025/07/04	2025/09/03	70.000	50.000	20.000			○	○○－－○○○－		0	0	14,350	0.000	0.000	0.000	0.000	0.000		4,712.000000	
0000000558	0000000001		製造指図出庫	10132944			8105137-0081	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1260		P00A0747301	PK-7473A U01(00) CON ﾙｯｸｽ	2025/09/01	50.000	50.000	50.000	0.000																						3,140.000000	
0000000559	0000000002	0000000001	製造指図出庫	10132945			8105139-0082	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1240	50119849	P00A0747301	PK-7473A U01(00) CON ﾙｯｸｽ	2025/09/05	100.000	50.000	0.000	100.000	PC6		2025/07/04	2025/09/03	100.000	100.000	0.000			○	○－－－－－－－		0	0	5,900	0.000	0.000	0.000	0.000	0.000		3,140.000000	
0000000560	0000000001		製造指図出庫	10132943			8105135-0063	1911	A00A1548802	KSM-6002HAFIWV (RoHS)			40.000	B10	2025/08/05	2025/08/25	0790		P00A0747401	PK-7474B U01(00) IGN ﾙｯｸｽ	2025/08/05	40.000	4.000	4.000	36.000																						4,848.000000	
0000000561	0000000001	0000000001	製造指図出庫	10132943			8105135-0063	1911	A00A1548802	KSM-6002HAFIWV (RoHS)			40.000	B10	2025/08/05	2025/08/25	0790	50119410	P00A0747401	PK-7474B U01(00) IGN ﾙｯｸｽ	2025/08/05	40.000	4.000	4.000	36.000	PC6		2025/05/15	2025/07/24	50.000	36.000	14.000			＊	＊－－－－－－－		0	0	1,401	0.000	0.000	0.000	0.000	0.000		4,848.000000	
0000000562	0000000002	0000000001	製造指図出庫	10132944			8105137-0082	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1270	50119410	P00A0747401	PK-7474B U01(00) IGN ﾙｯｸｽ	2025/09/01	50.000	4.000	0.000	50.000	PC6		2025/05/15	2025/07/24	50.000	14.000	0.000			＊	＊－－－－－－－		0	0	1,401	0.000	0.000	0.000	0.000	0.000		4,848.000000	
0000000563	0000000002	0000000002	製造指図出庫	10132944			8105137-0082	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1270	50119411	P00A0747401	PK-7474B U01(00) IGN ﾙｯｸｽ	2025/09/01	50.000	4.000	0.000	50.000	PC6		2025/06/25	2025/08/25	36.000	36.000	0.000			○	○－－－－－－－		0	0	1,009	0.000	0.000	0.000	0.000	0.000		4,848.000000	
0000000564	0000000003	0000000003	製造指図出庫	10132945			8105139-0083	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1250	50119412	P00A0747401	PK-7474B U01(00) IGN ﾙｯｸｽ	2025/09/05	100.000	4.000	0.000	100.000	PC6		2025/07/04	2025/09/03	100.000	100.000	0.000			○	○－－－－－－－		0	0	2,801	0.000	0.000	0.000	0.000	0.000		4,848.000000	
0000000565	0000000001		製造指図出庫	10132943			8105135-0064	1911	A00A1548802	KSM-6002HAFIWV (RoHS)			40.000	B10	2025/08/05	2025/08/25	0800		P00A0747801	PK-7478A U01(00) ﾙｯｸｽ	2025/08/05	40.000	50.000	40.000	0.000																						7,440.000000	
0000000566	0000000002		製造指図出庫	10132944			8105137-0083	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1280		P00A0747801	PK-7478A U01(00) ﾙｯｸｽ	2025/09/01	50.000	50.000	10.000	40.000																						7,440.000000	
0000000567	0000000002	0000000001	製造指図出庫	10132944			8105137-0083	1911	A00A1377401	KSM-6402HAFIW (RoHS)			50.000	B10	2025/09/01	2025/09/12	1280	50119784	P00A0747801	PK-7478A U01(00) ﾙｯｸｽ	2025/09/01	50.000	50.000	10.000	40.000	PC6		2025/06/25	2025/08/25	50.000	40.000	10.000			○	○－－－－－－－		0	0	9,100	0.000	0.000	0.000	0.000	0.000		7,440.000000	
0000000568	0000000001	0000000001	製造指図出庫	10132945			8105139-0084	1911	A00A1377001	KSM-4002HAFIW (RoHS)			100.000	B10	2025/09/05	2025/10/10	1260	50119850	P00A0747805	PK-7478A U05 SUB ﾙｯｸｽ	2025/09/05	100.000	0.000	0.000	100.000	PC6		2025/07/04	2025/09/03	100.000	100.000	0.000			○	○－－－－－－－		0	0	18,201	0.000	0.000	0.000	0.000	0.000		7,440.000000	
0000000569	0000000001	0000000001	在庫転送				8164637-0100	1142					20.000					50120053	P00A0748600	WK-7486A CONTROL PCB	2025/11/07	20.000	0.000	0.000	20.000	PC1		2025/10/15	2025/11/05	20.000	20.000	0.000	A0801	A0802	○	○○○○○○○－		9,840	40	280	0.000	116.000	23.000	2.000	11.000		13,096.000000	SSL向け製品:10133451 の先行PCB指図発行
0000000570	0000000001		製造指図出庫	10132350			8059674-0013	1210	A00A1028900	MRT-RE PANEL			6.000	B55	2025/08/20	2025/09/03	0150		P00A0748700	MK-7487 RC CPU(RoHS)	2025/08/20	6.000	56.000	6.000	0.000																						4,396.000000	
0000000571	0000000002		製造指図出庫	10133412			8160943-0013	1911	A00A1245100	HKD-RE PANEL			10.000	B55	2025/08/22	2025/09/05	0150		P00A0748700	MK-7487 RC CPU(RoHS)	2025/08/22	10.000	56.000	10.000	0.000																						4,396.000000	
